"day","hour","RL_act","CON_act","SPV_act","WND_act","SPV_forc","WND_forc","CON_forc","VWAP","DA_SPOT"
"2015-01-06","00:00",38049.86239,46552.98739,0,8503.125,0,10779.851,52745.13415,20.36,15.15
"2015-01-07","01:00",36225.34832,44311.22332,0,8085.875,0,10580.681,49819.8122,13.13,12.96
"2015-01-08","02:00",34125.13925,42928.33925,0,8803.2,0,10233.593,48100.39521,9.81,12.09
"2015-01-09","03:00",32782.06019,41751.63519,0,8969.575,0,9938.454,47394.62911,7.14,11.7
"2015-01-10","04:00",32669.10612,41178.83112,0,8509.725,0,9764.51,47161.71238,10.25,11.66
"2015-01-11","05:00",31848.97705,40209.52705,0,8360.55,0,9663.302,45219.21927,9.59,11.35
"2015-01-12","06:00",30589.92298,38636.32298,0,8046.4,0,9808.999,42914.92888,6.33,9.85
"2015-01-13","07:00",30792.94892,39026.09892,0.8,8232.35,0,9422.438,46046.67113,4.88,9.54
"2015-01-14","08:00",30960.08485,39511.03485,170.5,8380.45,551.9196313,8852.891,50031.75327,8.7,9.49
"2015-01-15","09:00",31589.40578,41006.13078,1331.975,8084.75,2053.805114,8490.057,53414.05363,8.68,11.64
"2015-01-16","10:00",32745.25672,43152.70672,3396.05,7011.4,4318.613178,8442.436,56107.74579,9.28,11.94
"2015-01-17","11:00",32738.18265,44616.08265,5247.4,6630.5,5597.231611,8681.5,57733.9367,10.45,13.15
"2015-01-18","12:00",32964.46858,45454.81858,6546,5944.35,5933.510693,8866.873,56988.46878,10.64,15.24
"2015-01-19","13:00",33320.20451,45409.05451,6490.425,5598.425,6027.714303,8721.484,54465.03816,6.5,13.69
"2015-01-20","14:00",34854.42045,45038.77045,4793.1,5391.25,4316.51618,8267.828,52302.33173,4.9,16.96
"2015-01-21","15:00",38024.76638,46015.36638,2209.825,5780.775,2139.619142,7957.95,52592.69066,6.3,26.06
"2015-01-22","16:00",40291.10231,48543.80231,304.475,7948.225,132.5164818,8008.701,55565.47463,17.3,32.11
"2015-01-23","17:00",45190.63325,55014.05825,1.225,9822.2,0,8623.403,59727.46975,23.65,32.88
"2015-01-24","18:00",44726.83918,55762.51418,0,11035.675,0,9294.338,60403.68935,18.77,32.22
"2015-01-25","19:00",42646.99511,55004.27011,0,12357.275,0,10043.381,59468.23069,14.54,30.63
"2015-01-26","20:00",39559.93105,52408.70605,0,12848.775,0,10863.219,58090.23249,11.62,28.64
"2015-01-27","21:00",37960.82198,50940.42198,0,12979.6,0,11856.185,57483.69646,13.46,20.09
"2015-01-28","22:00",38578.58791,52076.83791,0,13498.25,0,12476.359,57461.28423,12.71,15.1
"2015-01-29","23:00",34959.72384,48950.57384,0,13990.85,0,12776.318,53852.80461,5.08,12.95
"2015-01-30","00:00",30573.19978,44350.54978,0,13777.35,0,14087.19186,49295.54739,-2.38,7.66
"2015-01-31","01:00",28354.84071,42180.76571,0,13825.925,0,14311.10586,47562.81056,-6.89,7.02
"2015-02-01","02:00",27387.86164,41485.96164,0,14098.1,0,14408.39332,46832.14901,-5.7,1.92
"2015-02-02","03:00",27167.76758,41953.81758,0,14786.05,0,14555.81996,47520.37151,-5.43,-0.04
"2015-02-03","04:00",28491.29851,43489.17351,0,14997.875,0,14655.14306,49051.04091,-0.44,0.06
"2015-02-04","05:00",30947.89944,46074.94944,0,15127.05,0,14721.70174,51220.9872,-0.38,7.06
"2015-02-05","06:00",37234.44037,52939.26537,0,15704.825,0,14766.81215,57169.72018,9.48,11.8
"2015-02-06","07:00",42727.82131,58592.12131,0.275,15864.025,0,14847.40109,62963.94988,19.49,21.31
"2015-02-07","08:00",46758.70224,62152.67724,94.825,15299.15,218.7303158,14607.37858,66467.94269,17.93,30.44
"2015-02-08","09:00",49282.13317,64554.23317,607.475,14664.625,868.8776898,14260.55919,69228.61355,25.1,30.63
"2015-02-09","10:00",50239.32411,66020.04911,1515.375,14265.35,1857.291171,14208.72777,72188.23969,27.77,30.86
"2015-02-10","11:00",52290.84004,67699.36504,2396.425,13012.1,2508.585236,13588.71071,74155.38524,36.52,33.78
"2015-02-11","12:00",52959.70597,68231.88097,3135.15,12137.025,2692.920704,13278.94813,74045.31565,38.75,37.97
"2015-02-12","13:00",52151.39691,67410.19691,2987.725,12271.075,2437.799464,12862.90962,73250.54274,34.21,37.42
"2015-02-13","14:00",51857.73784,65948.01284,1941.25,12149.025,1669.655068,12461.34454,72080.11764,32.76,36.24
"2015-02-14","15:00",53008.69877,65914.44877,840.25,12065.5,776.0758702,11743.27312,70920.37081,32.16,32.18
"2015-02-15","16:00",55494.0497,67469.3247,160.425,11814.85,56.61624951,11469.90652,71657.27736,34.76,33.56
"2015-02-16","17:00",58137.57064,70568.72064,1.075,12430.075,0,11520.77995,73996.35937,47.02,52.94
"2015-02-17","18:00",57632.43157,69607.95657,0,11975.525,0,11858.06266,72874.64975,53.18,62.33
"2015-02-18","19:00",56768.3725,68426.3725,0,11658,0,11467.8175,71022.8859,46.62,53.53
"2015-02-19","20:00",53245.73844,63987.38844,0,10741.65,0,10812.10948,67845.4141,35.14,39.54
"2015-02-20","21:00",51116.43937,60900.16437,0,9783.725,0,10002.60087,64828.07709,30.73,35.9
"2015-02-21","22:00",49780.4153,58569.3403,0,8788.925,0,9394.26721,62336.44886,29.55,35.47
"2015-02-22","23:00",46450.05124,55235.67624,0,8785.625,0,8908.453481,58218.46475,26.02,30.64
"2015-02-23","00:00",42104.54717,50020.77217,0,7916.225,0,8474.900484,54887.17159,25.92,27.4
"2015-02-24","01:00",39376.5731,47262.9481,0,7886.375,0,8497.377277,52518.79593,26.03,25.61
"2015-02-25","02:00",38010.02403,46170.42403,0,8160.4,0,8896.734452,50955.15711,15.22,19.02
"2015-02-26","03:00",37153.96497,46324.73997,0,9170.775,0,9028.81579,51301.81236,12.02,13.15
"2015-02-27","04:00",37205.2409,47281.8159,0,10076.575,0,9587.62369,52407.54771,11.97,16.01
"2015-02-28","05:00",38334.19683,49390.57183,0,11056.375,0,10270.7504,54851.26484,15.3,24.01
"2015-03-01","06:00",41572.77777,53738.02777,0,12165.25,0,10973.08136,62449.43453,18.66,28.27
"2015-03-02","07:00",46303.6387,59334.7637,0.95,13030.175,0,11724.19624,70080.17435,19.43,31.66
"2015-03-03","08:00",49496.37963,63899.37963,284.6,14118.4,437.3485468,12527.33418,72623.52585,22.39,31.96
"2015-03-04","09:00",49228.87056,65822.69556,1917.375,14676.45,1604.492389,13457.81034,72853.75889,25.58,31.94
"2015-03-05","10:00",47256.5365,66373.5115,4148.725,14968.25,2613.611369,14223.75977,73509.80994,25.09,30.96
"2015-03-06","11:00",47509.09243,67494.06743,5086.05,14898.925,3458.395187,15125.75495,73907.61417,21.87,31.45
"2015-03-07","12:00",48504.01836,67670.34336,4565,14601.325,3676.679668,15690.8444,73737.451,25.56,30.96
"2015-03-08","13:00",48323.1493,67162.1993,3791.4,15047.65,2938.280552,15882.07669,72400.67964,28.94,30.99
"2015-03-09","14:00",48489.54023,66432.01523,2449.775,15492.7,2043.141657,15498.17418,70867.70955,31.75,30.46
"2015-03-10","15:00",48646.01116,65169.91116,1086,15437.9,973.8743527,15240.97255,69532.3697,27.47,30.43
"2015-03-11","16:00",50674.5871,66041.5871,179.375,15187.625,42.60879687,15348.91624,70383.89696,28.34,31.12
"2015-03-12","17:00",55241.51303,69963.26303,0.975,14720.775,0,16031.00137,72792.60142,34.15,36.98
"2015-03-13","18:00",54220.74396,70181.01896,0,15960.275,0,16834.0949,71241.10519,37.18,34.97
"2015-03-14","19:00",51235.41989,67093.79489,0,15858.375,0,17532.66987,68771.17608,34.44,33.13
"2015-03-15","20:00",46857.35583,62954.93083,0,16097.575,0,18177.373,65395.51377,26.02,30.39
"2015-03-16","21:00",43854.49176,60847.36676,0,16992.875,0,18761.60087,62418.44991,20.42,26.32
"2015-01-06","22:00",42456.22769,60325.80269,0,17869.575,0,18892.17886,60515.99799,26.12,26.1
"2015-01-07","23:00",38567.29363,57186.11863,0,18618.825,0,18952.40827,56719.6626,12.52,11.67
"2015-01-08","00:00",33641.40956,52185.93456,0,18544.525,0,20430.59375,52832.67417,7.27,10.07
"2015-01-09","01:00",31325.07049,49145.07049,0,17820,0,19384.62068,50269.88193,5.28,9.84
"2015-01-10","02:00",30651.40143,47819.52643,0,17168.125,0,17089.88282,48632.77912,10.52,7.93
"2015-01-11","03:00",30853.61736,47522.44236,0,16668.825,0,15060.08919,48470.26361,13.11,5.23
"2015-01-12","04:00",31593.14329,47710.91829,0,16117.775,0,13869.63322,48654.52839,10.4,5.18
"2015-01-13","05:00",32590.42422,47489.47422,0,14899.05,0,13720.41776,48169.62421,4.7,8.96
"2015-01-14","06:00",33967.24016,48272.09016,0,14304.85,0,13353.81046,49587.17705,-2.86,8.72
"2015-01-15","07:00",38655.76109,51517.88609,0.525,12861.6,0,12650.90008,53846.05927,13.42,18.4
"2015-01-16","08:00",42836.03202,54824.68202,130.325,11858.325,235.4746584,11870.05605,57386.92073,20.81,26.86
"2015-01-17","09:00",46266.04296,58707.31796,1021.475,11419.8,1043.916745,11198.52222,60400.65324,25.2,29.65
"2015-01-18","10:00",47734.460557,60689.19389,2424.525,10530.208333,2174.985635,10454.97977,62118.52738,27.29,32.02
"2015-01-19","11:00",49805.00982,62026.90982,3349.175,8872.725,2939.09583,9423.426984,62829.86194,28.11,34.96
"2015-01-20","12:00",50600.31575,61384.56575,3314.925,7469.325,3161.555314,8859.974052,62645.68847,35.26,37.32
"2015-01-21","13:00",50154.70169,59850.40169,2593.575,7102.125,2358.897058,8559.122503,60641.11239,42.27,37.2
"2015-01-22","14:00",49803.98262,58524.85762,1685.1,7035.775,1620.503126,8811.257542,59004.26635,46.94,36.38
"2015-01-23","15:00",50654.29855,59459.97355,643.35,8162.325,744.7691945,9141.654794,58039.4256,42.45,34.18
"2015-01-24","16:00",53248.06949,62510.56949,65.625,9196.875,38.79215696,9242.458126,59450.07967,42.3,37.36
"2015-01-25","17:00",55973.78542,66300.48542,0.3,10326.4,0,9494.611926,62644.02931,47.05,43.49
"2015-01-26","18:00",56032.52635,66460.90135,0,10428.375,0,10045.3236,62008.85011,49.62,40.97
"2015-01-27","19:00",54010.90729,64080.05729,0,10069.15,0,9586.051706,59818.28997,42.27,31.92
"2015-01-28","20:00",50484.20322,59743.55322,0,9259.35,0,7931.961052,56650.62603,31.48,29.44
"2015-01-29","21:00",47969.08415,56490.40915,0,8521.325,0,6759.843052,54397.92789,33.53,29.4
"2015-01-30","22:00",48365.81008,55989.58508,0,7623.775,0,5742.822942,53725.6151,33.3,29.03
"2015-01-31","23:00",45481.28102,52519.28102,0,7038,0,5144.005635,50838.27843,31.37,24.3
"2015-02-01","00:00",42399.62695,48487.77695,0,6088.15,0,5435.659158,47688.25059,9.15,19.92
"2015-02-02","01:00",39565.82788,45040.65288,0,5474.825,0,4711.083577,45180.47498,14.2,14.69
"2015-02-03","02:00",38063.77382,43345.44882,0,5281.675,0,4079.833165,43749.00988,6.94,13.33
"2015-02-04","03:00",36926.35475,42318.80475,0,5392.45,0,3513.427897,43666.0957,3.88,10.96
"2015-02-05","04:00",36484.18568,42207.16068,0,5722.975,0,3196.662232,44031.37501,5.27,11.56
"2015-02-06","05:00",35772.05161,41781.97661,0,6009.925,0,3482.491148,43273.45593,6.47,11.66
"2015-02-07","06:00",34087.07255,40690.67255,0,6603.6,0,3900.031603,43456.80631,0.5,11
"2015-02-08","07:00",35188.46848,41740.46848,0.25,6551.75,0,4347.010781,46483.38646,4.97,11.38
"2015-02-09","08:00",37881.23441,45219.28441,81.275,7256.775,149.3267078,4700.534087,49507.18275,7.34,13.77
"2015-02-10","09:00",41626.84035,49725.34035,689.175,7409.325,662.6849359,5153.81239,52539.27891,24.8,27.42
"2015-02-11","10:00",43867.52128,52803.99628,1715.875,7220.6,1576.199392,5329.333061,55079.16484,24.68,30.9
"2015-02-12","11:00",45979.76721,55744.79221,2936.325,6828.7,2138.283109,5112.254365,57301.12148,30.47,32.45
"2015-02-13","12:00",45487.23315,56527.40815,3798.625,7241.55,2316.842171,4879.441848,57686.87202,34.02,32.07
"2015-02-14","13:00",42551.67908,53941.60408,4008.925,7381,2903.151005,4947.487587,55855.1072,26.62,29.91
"2015-02-15","14:00",42024.37501,52087.80001,3059,7004.425,2105.733184,5428.303235,54007.6251,20.63,28.41
"2015-02-16","15:00",44120.03594,51968.83594,1509.525,6339.275,1093.915668,6022.900861,52777.63787,24.45,28.06
"2015-02-17","16:00",47238.30188,53733.55188,267.9,6227.35,77.32971391,6453.43749,54229.61601,33.25,33.16
"2015-02-18","17:00",53349.23281,60228.20781,1.1,6877.875,0,6621.882106,57907.81445,39.46,34.94
"2015-02-19","18:00",54527.05374,62272.30374,0,7745.25,0,7014.704203,58645.91023,41.44,40.13
"2015-02-20","19:00",53530.88468,61855.65968,0,8324.775,0,7513.1958,57798.53558,37.85,38.49
"2015-02-21","20:00",50235.56561,58877.01561,0,8641.45,0,7996.625706,56155.14015,33.39,34.67
"2015-02-22","21:00",47286.40654,56762.13154,0,9475.725,0,8499.534268,55019.86012,28.67,29.4
"2015-02-23","22:00",46763.34748,56391.84748,0,9628.5,0,9041.000368,55218.50426,27.23,28.81
"2015-02-24","23:00",43065.96841,53293.64341,0,10227.675,0,9632.011887,52236.85361,17.52,22.08
"2015-02-25","00:00",38354.46434,49298.73934,0,10944.275,0,9982.172845,48989.86752,5.61,13.84
"2015-02-26","01:00",35459.79527,47247.29527,0,11787.5,0,10655.1005,46921.92454,5.01,11.89
"2015-02-27","02:00",33329.10621,45944.93121,0,12615.825,0,11734.11629,45738.44723,3.21,9.85
"2015-02-28","03:00",30411.83714,44186.28714,0,13774.45,0,13150.58506,46222.84717,0.66,5.09
"2015-03-01","04:00",31004.49307,45678.94307,0,14674.45,0,14409.88213,47588.99984,3.05,3.98
"2015-03-02","05:00",33711.33901,49443.23901,0,15731.9,0,15213.08409,49825.25975,5.32,8.24
"2015-03-03","06:00",38968.98494,56269.73494,0,17300.75,0,15998.27074,56960.56518,14.6,13.21
"2015-03-04","07:00",44470.92087,62336.17087,1.025,17864.225,0,16508.57674,63669.4602,10.54,26.09
"2015-03-05","08:00",46874.3218,65989.4468,279.1,18836.025,529.7318575,16688.82333,66020.25929,18.02,27.71
"2015-03-06","09:00",46974.64274,67844.44274,2091,18778.8,1759.328525,16968.388,67456.26559,28.17,27.82
"2015-03-07","10:00",47052.97867,69921.47867,4002.925,18865.575,3771.482851,17089.55538,69006.67004,27.73,26.06
"2015-03-08","11:00",48194.5496,70843.1746,4941.325,17707.3,4760.510617,17120.93755,69949.52708,26.92,28.04
"2015-03-09","12:00",48868.12554,70464.35054,5135.075,16461.15,4992.489096,17027.07958,69741.1524,27.64,28.11
"2015-03-10","13:00",49413.81647,69032.66647,4618.1,15000.75,3996.324152,16736.41993,69585.78724,29.1,28.16
"2015-03-11","14:00",50058.1524,67541.2024,3481.75,14001.3,2888.64247,16206.88955,68724.90871,30.55,28.14
"2015-03-12","15:00",52165.51334,66739.03834,1517,13056.525,1505.66468,15763.41277,69079.98096,29.93,29
"2015-03-13","16:00",54929.40427,68448.85427,212.5,13306.95,71.20079159,15502.70535,71090.64052,33.88,30.19
"2015-03-14","17:00",58666.2402,73002.4902,0.8,14335.45,0,15442.57555,74140.77913,40.38,31.41
"2015-03-15","18:00",58615.83113,73974.20613,0,15358.375,0,15382.23793,73839.5457,39.63,30.77
"2015-03-16","19:00",57130.52707,72401.00207,0,15270.475,0,15305.89742,71665.74086,32.88,29.48
"2015-01-06","20:00",51966.098,67320.298,0,15354.2,0,15071.72774,68252.90936,28.19,29
"2015-01-07","21:00",49047.95393,64530.75393,0,15482.8,0,14896.29725,65018.87233,26.68,28.34
"2015-01-08","22:00",47507.92487,62872.14987,0,15364.225,0,14623.71119,62403.75477,23.33,26.02
"2015-01-09","23:00",43324.0108,58367.2858,0,15043.275,0,14832.24084,57080.55455,15.16,11.55
"2015-01-10","00:00",40222.57673,55160.50173,0,14937.925,0,16442.56845,53195.68986,10.34,9.26
"2015-01-11","01:00",36786.06266,52540.53766,0,15754.475,0,16687.81622,50687.66361,7.6,7.59
"2015-01-12","02:00",35349.7086,52040.9336,0,16691.225,0,17163.36893,49012.49576,4.08,0.07
"2015-01-13","03:00",35085.55953,52717.40953,0,17631.85,0,17623.3528,49091.81859,0.32,0.07
"2015-01-14","04:00",35733.74046,53331.66546,0,17597.925,0,17412.27971,50173.34989,-0.79,2.05
"2015-01-15","05:00",39333.9564,55968.6814,0,16634.725,0,16832.19703,52157.52717,7.59,6.52
"2015-01-16","06:00",48002.81733,65347.41733,0,17344.6,0,16318.25829,59427.17781,34.91,26.07
"2015-01-17","07:00",56741.12326,73928.27326,1.175,17185.975,0,15992.93182,66078.23855,47.29,31.17
"2015-01-18","08:00",59308.7642,76284.6892,313.55,16662.375,460.355015,15678.27699,67994.44012,50.6,32.91
"2015-01-19","09:00",56688.18513,74900.58513,2504.15,15708.25,1800.768893,15519.75702,69475.40262,51.96,30.92
"2015-01-20","10:00",53856.87606,75353.80106,5962.35,15534.575,4329.503554,15415.47954,70980.96028,52.22,29.99
"2015-01-21","11:00",52143.05199,76725.67699,8553.275,16029.35,5571.126147,14835.74313,71864.56236,41.83,30.91
"2015-01-22","12:00",51123.04293,76501.79293,9913.55,15465.2,5925.618702,14309.68687,71682.78257,35.03,30.09
"2015-01-23","13:00",52592.94386,75445.86886,8538.9,14314.025,4879.439795,13859.4388,70972.85219,27.58,30.84
"2015-01-24","14:00",55714.24979,73943.42479,5762.6,12466.575,3577.25493,13713.60142,69472.83828,29.71,35.81
"2015-01-25","15:00",61012.45573,74740.68073,2531.125,11197.1,1887.144867,13572.24003,70477.42506,39.28,43
"2015-01-26","16:00",63107.01166,75049.93666,381.25,11561.675,97.76087344,13271.46774,72834.61466,50.58,46
"2015-01-27","17:00",65857.18759,78569.01259,1.125,12710.7,0,13263.54722,76262.33733,64.67,54.44
"2015-01-28","18:00",64219.02353,78907.54853,0,14688.525,0,13210.91983,76066.28061,64.24,52.92
"2015-01-29","19:00",61589.81446,77506.36446,0,15916.55,0,13346.41149,73795.81051,56.18,47.99
"2015-01-30","20:00",57466.50539,73518.78039,0,16052.275,0,13427.80103,69934.66627,37.32,34.99
"2015-01-31","21:00",54325.96632,69983.81632,0,15657.85,0,13422.98282,66111.43356,24.1,28.59
"2015-02-01","22:00",52418.36226,66720.91226,0,14302.55,0,13031.67592,62676.12433,23.19,28.14
"2015-02-02","23:00",48675.05819,62238.00819,0,13562.95,0,12524.5189,57197.40392,21.09,20.06
"2015-02-03","00:00",45571.72912,58657.90412,0,13086.175,0,13449.89406,52760.41008,27.09,22.01
"2015-02-04","01:00",43316.87006,55402.32006,0,12085.45,0,13149.7809,50117.6687,20.48,14.61
"2015-02-05","02:00",42814.09599,53797.39599,0,10983.3,0,13220.4938,48558.4433,17.32,12.67
"2015-02-06","03:00",43566.83692,54122.51192,0,10555.675,0,13359.82658,48917.49374,15.59,11.34
"2015-02-07","04:00",43419.32285,54406.14785,0,10986.825,0,13615.70729,50162.95075,23.9,11.37
"2015-02-08","05:00",44825.31379,56756.46379,0,11931.15,0,14157.95445,52153.93418,28.75,22.41
"2015-02-09","06:00",52434.28972,64746.83972,0,12312.55,0,14723.17622,59471.75452,34.09,30.31
"2015-02-10","07:00",59320.04065,72243.11565,0.8,12922.275,0,14991.93296,66227.74563,43.72,46.2
"2015-02-11","08:00",59779.03659,74573.91159,210.175,14584.7,325.1291512,15303.45815,68322.07883,51.3,49.96
"2015-02-12","09:00",56256.06752,73596.06752,1649.175,15690.825,1273.106955,15700.61496,69636.31912,41.69,33.51
"2015-02-13","10:00",53178.35345,74013.90345,4204.8,16630.75,3391.484619,15880.58152,71650.00396,32.54,31.14
"2015-02-14","11:00",50968.13439,75512.65939,6624.025,17920.5,4475.262819,15936.54244,72564.51863,26.73,31.18
"2015-02-15","12:00",48952.89532,74417.69532,7404.85,18059.95,4809.807562,15733.13003,72404.12555,18.13,30.13
"2015-02-16","13:00",49112.90625,73048.23125,6959.525,16975.8,4992.675891,14956.65632,71738.87869,18.05,30.3
"2015-02-17","14:00",52253.22718,71956.92718,5272.4,14431.3,3649.348367,13966.0748,70266.01969,19.86,31.22
"2015-02-18","15:00",58578.61312,73167.76312,2477.325,12111.825,1923.605563,12890.47393,70844.44758,23.33,33.53
"2015-02-19","16:00",65288.75405,76097.57905,421.75,10387.075,119.5172011,11983.77269,73303.00345,32.65,37.68
"2015-02-20","17:00",69658.73998,79498.31498,1.9,9837.675,0,11109.7298,76565.27555,54.97,57.67
"2015-02-21","18:00",69237.75592,78902.33092,0,9664.575,0,10282.61649,76450.97962,59.42,62.96
"2015-02-22","19:00",67699.58092,76736.83092,0,9037.25,0,9471.343487,74321.09988,54.08,50.95
"2015-02-23","20:00",63152.32592,72303.35092,0,9151.025,0,8634.47451,70430.59032,41.64,48.39
"2015-02-24","21:00",60604.99092,69426.59092,0,8821.6,0,7784.724652,66796.98815,37.97,38.97
"2015-02-25","22:00",57854.23592,65658.01092,0,7803.775,0,7031.877619,63483.52475,31.75,35.92
"2015-02-26","23:00",53175.79092,60337.59092,0,7161.8,0,6435.5888,58036.53814,21.39,29.28
"2015-02-27","00:00",48827.57592,55876.05092,0,7048.475,0,6369.692432,53746.9972,22.97,27.18
"2015-02-28","01:00",46201.85592,52873.63092,0,6671.775,0,5910.459703,50922.0231,16.82,26.5
"2015-03-01","02:00",44239.66092,50908.21092,0,6668.55,0,5823.124187,49149.50385,11.61,24.83
"2015-03-02","03:00",44432.54092,51486.49092,0,7053.95,0,5813.186545,49476.38511,16.91,26.66
"2015-03-03","04:00",44452.02092,52711.37092,0,8259.35,0,6130.391368,50602.53029,17.7,27.18
"2015-03-04","05:00",46946.50592,56460.43092,0,9513.925,0,7056.511642,52393.34716,17.78,27.12
"2015-03-05","06:00",54541.72592,66239.95092,0,11698.225,0,8024.775965,59534.40651,21.34,34.65
"2015-03-06","07:00",61136.35092,74505.45092,1.3,13367.8,0,9341.676448,68096.87333,29.26,48
"2015-03-07","08:00",62008.90592,77139.43092,242.275,14888.25,391.2131109,10989.82347,71882.04172,34.43,56.97
"2015-03-08","09:00",58702.50592,76480.63092,1504.8,16273.325,1403.064256,12578.82452,72904.63468,20.55,47.92
"2015-03-09","10:00",56769.88592,78358.21092,3177.7,18410.625,3555.374196,14429.29106,74685.38459,20.52,38.46
"2015-03-10","11:00",54325.69092,79198.79092,4579.825,20293.275,4532.297155,16251.20508,75717.611,23.84,33.5
"2015-03-11","12:00",52364.48592,78431.41092,5023.925,21043,4822.287407,18015.21796,75693.94236,22.79,30.4
"2015-03-12","13:00",50196.04092,76508.69092,4491.075,21821.575,4066.576723,19316.42103,74519.75734,21.26,30.28
"2015-03-13","14:00",51851.76092,77022.31092,3280.825,21889.725,2981.416216,20056.20929,73124.07957,21.41,29.86
"2015-03-14","15:00",51949.77092,76141.47092,1456.4,22735.3,1595.147179,20451.40367,73207.56515,26.47,30.1
"2015-03-15","16:00",53177.94592,76354.97092,218.875,22958.15,113.3410764,21306.91362,74799.59489,27.81,30.57
"2015-03-16","17:00",54702.29592,79295.17092,0.925,24591.95,0,22761.21729,77752.79737,28.91,31.2
"2015-01-06","18:00",53753.64592,78557.07092,0,24803.425,0,23681.73496,77545.33745,28.1,30.59
"2015-01-07","19:00",52188.59592,76605.07092,0,24416.475,0,23852.44345,75592.94396,23.89,29.97
"2015-01-08","20:00",49446.09092,72848.69092,0,23402.6,0,23961.45925,72222.20072,26.77,29.29
"2015-01-09","21:00",47176.17592,70595.35092,0,23419.175,0,23853.93469,68880.6762,28.23,27.87
"2015-01-10","22:00",44803.33592,67640.51092,0,22837.175,0,23465.497,66124.65149,29.34,19.77
"2015-01-11","23:00",41189.78092,63127.73092,0,21937.95,0,23449.84556,59919.16643,26.17,8.26
"2015-01-12","00:00",37788.87592,59188.35092,0,21399.475,0,22391.17438,56668.96939,21.52,8.3
"2015-01-13","01:00",36550.83592,57185.11092,0,20634.275,0,21426.3937,53936.2734,20.17,8.99
"2015-01-14","02:00",34790.64092,55000.09092,0,20209.45,0,20930.30321,52021.33448,12.4,7.74
"2015-01-15","03:00",35506.99592,55108.67092,0,19601.675,0,20278.72019,52150.56909,15.43,8.91
"2015-01-16","04:00",37005.58092,56301.83092,0,19296.25,0,19617.96935,52912.70409,13.71,8.23
"2015-01-17","05:00",39352.89592,58256.27092,0,18903.375,0,19113.18291,54906.18736,22.3,11.98
"2015-01-18","06:00",46100.45092,65172.45092,0,19072,0,18717.85552,61822.33916,38.94,28.68
"2015-01-19","07:00",54419.17092,73030.47092,0.525,18610.775,0,18244.56518,69659.38318,43.41,32.57
"2015-01-20","08:00",56450.69092,75459.49092,222.725,18786.075,229.9442097,17874.18965,73214.05857,38.14,32.92
"2015-01-21","09:00",53828.80092,74743.35092,1763.825,19150.725,1034.515319,17605.93421,73559.19062,34.11,31.24
"2015-01-22","10:00",51553.55592,74534.73092,4395.85,18585.325,2775.903226,17796.01863,74348.82207,30.53,30.8
"2015-01-23","11:00",50795.50592,75949.93092,6213.15,18941.275,3719.259789,18351.96275,74876.65874,28.91,30.63
"2015-01-24","12:00",51011.70092,76250.05092,6307.725,18930.625,4020.158516,18719.6912,74918.98049,27.31,30.17
"2015-01-25","13:00",52093.46592,75782.79092,5407.05,18282.275,3260.958925,18214.11601,73268.91331,28.46,30.23
"2015-01-26","14:00",53661.76592,74629.89092,3979.275,16988.85,2323.441459,16078.31139,70912.25333,29.89,30.58
"2015-01-27","15:00",58660.85092,75438.75092,2224.925,14552.975,1166.404486,13741.02658,70894.16981,30.34,36.77
"2015-01-28","16:00",63234.86592,76606.29092,461.55,12909.875,128.5269549,12282.66628,73305.5927,33.24,42.55
"2015-01-29","17:00",67039.39592,78996.27092,1.475,11955.4,0,11399.63785,76991.19638,48.67,50.07
"2015-01-30","18:00",66991.28592,78077.61092,0,11086.325,0,10639.72508,76702.34199,50.74,55.02
"2015-01-31","19:00",65592.71092,76796.61092,0,11203.9,0,10121.71472,74004.0138,40.61,39.18
"2015-02-01","20:00",61925.76092,72490.01092,0,10564.25,0,9785.845884,69888.55841,37.82,33.57
"2015-02-02","21:00",58462.19592,68443.27092,0,9981.075,0,9261.236597,66638.68817,33.05,30.51
"2015-02-03","22:00",56150.29592,65942.27092,0,9791.975,0,8761.602019,64417.60277,32.84,30.57
"2015-02-04","23:00",52462.80592,61926.03092,0,9463.225,0,8202.058442,59921.92627,29.62,29.28
"2015-02-05","00:00",50186.88592,59545.81092,0,9358.925,0,8667.361855,55092.13528,33.87,29.22
"2015-02-06","01:00",47586.77592,56260.35092,0,8673.575,0,8371.882713,51989.36273,28.8,28.17
"2015-02-07","02:00",46012.38092,54380.33092,0,8367.95,0,8071.329835,49777.33622,24.48,27.21
"2015-02-08","03:00",45825.59092,54219.29092,0,8393.7,0,7880.95519,49632.50085,22.76,27.09
"2015-02-09","04:00",46244.66592,54158.29092,0,7913.625,0,7651.185074,49723.78858,26.36,26.76
"2015-02-10","05:00",45417.14592,53156.67092,0,7739.525,0,7558.573519,49594.48802,24.11,27.91
"2015-02-11","06:00",45741.46592,53956.99092,0,8215.525,0,7352.204581,51230.71037,24.04,28.01
"2015-02-12","07:00",48618.41092,57392.51092,0.975,8773.125,0,7224.529477,55711.0548,27.21,30.31
"2015-02-13","08:00",51402.36592,61325.79092,281.575,9641.85,378.3075435,7139.168674,60252.24388,35.42,35.05
"2015-02-14","09:00",52247.18092,64067.13092,1921.025,9898.925,1396.870851,7133.037616,63293.52362,36.09,36.97
"2015-02-15","10:00",51753.17092,65368.87092,3880.425,9735.275,3485.941017,7078.528532,64996.3773,31.58,37.16
